fold,origin,sku,model,sMAPE,MASE,WAPE,bias,interval_coverage,actual_total,forecast_total
3,2025-10-30,Mushrooms,Gradient Boosting,20.54318571999932,0.683415585142266,19.090769593536937,-0.5790652179843073,1.0,291.0,286.94654347410983
3,2025-10-30,Onions,Gradient Boosting,13.120971268832127,0.6481048461353796,13.638588424119261,6.611638391040395,1.0,412.0,458.2814687372828
3,2025-10-30,Salmon Fillet,Gradient Boosting,37.708245324702574,0.6730703054133825,23.065320432327237,0.28070803634054997,1.0,267.0,268.9649562543839
3,2025-10-30,Seasonal Berries,Gradient Boosting,108.13050511479855,1.025955431356564,67.33032240401336,-5.7468213127970085,1.0,68.0,27.77225081042094
3,2025-10-30,Soft Drinks,Gradient Boosting,12.06233894317417,0.4121827496637237,12.339170687508913,7.1237870407258,1.0,738.0,787.8665092850806
3,2025-10-30,Tomatoes,Gradient Boosting,7.714611465990474,0.3854905054472313,7.066640319365025,0.7815810880947619,1.0,577.0,582.4710676166634
3,2025-10-30,Truffle Oil,Gradient Boosting,159.20727523549812,0.7129628665288995,178.3485778828344,1.9074272168825779,1.0,14.0,27.35199051817805
3,2025-10-30,Vegan Cheese,Gradient Boosting,103.2123434646922,0.6129034178632788,83.11646198709029,1.585018701207685,1.0,36.0,47.095130908453804
3,2025-10-30,Bacon,Naive,43.77252736796053,1.6674764084836027,37.850467289719624,-23.142857142857142,1.0,428.0,266.0
3,2025-10-30,Bacon,Seasonal Naive,21.215396706010935,0.8543243327415989,19.39252336448598,-4.142857142857143,1.0,428.0,399.0
3,2025-10-30,Bacon,ETS (Holt-Winters),7.0597997892411986,0.310994758430764,7.059348408990488,-1.48637895638135,1.0,428.0,417.59534730533056
3,2025-10-30,Bacon,Croston,20.066448857747073,0.8866839651543823,20.127062816987902,-2.9990282861489317,1.0,428.0,407.0068019969574
3,2025-10-30,Bacon,Croston (SBA),19.30268133364182,0.8567600568465215,19.447812479876823,-5.906219728984344,1.0,428.0,386.65646189710964
3,2025-10-30,Burger Buns,Naive,26.7236419641322,1.8386738485128469,28.047571853320118,-28.142857142857142,1.0,1009.0,812.0
3,2025-10-30,Burger Buns,Seasonal Naive,15.990760068868193,1.1239949674654506,17.145688800792865,3.5714285714285716,1.0,1009.0,1034.0
3,2025-10-30,Burger Buns,ETS (Holt-Winters),11.687320873530485,0.9247866690380478,14.106917640568156,-1.3297226203643504,1.0,1009.0,999.6919416574497
3,2025-10-30,Burger Buns,Croston,29.048073381583528,1.9644776762558067,29.96661361317181,-0.7797257859535632,1.0,1009.0,1003.5419194983249
3,2025-10-30,Burger Buns,Croston (SBA),28.30491670459721,1.9179055843005326,29.25619175312769,-7.947882353798751,1.0,1009.0,953.3648235234087
3,2025-10-30,Butter,Naive,24.72853270085136,0.9072854783709009,23.021582733812952,-3.7142857142857144,1.0,278.0,252.0
3,2025-10-30,Butter,Seasonal Naive,20.531352999497816,0.7371694511763571,18.705035971223023,-0.2857142857142857,1.0,278.0,276.0
3,2025-10-30,Butter,ETS (Holt-Winters),16.240454242350367,0.5631570629924074,14.289622425226103,-0.4843419367275007,1.0,278.0,274.6096064429075
3,2025-10-30,Butter,Croston,19.93468443478332,0.7293865319763695,18.50755114142632,0.834722112549117,1.0,278.0,283.8430547878438
3,2025-10-30,Butter,Croston (SBA),21.797913121558963,0.8000461450536644,20.30047758759739,-1.1927282787926277,1.0,278.0,269.6509020484516
3,2025-10-30,Cheese Slices,Naive,24.345941117146882,1.4162239147934859,23.763736263736263,-23.0,1.0,728.0,567.0
3,2025-10-30,Cheese Slices,Seasonal Naive,9.416331428146082,0.5730385782401387,9.615384615384617,-9.428571428571429,1.0,728.0,662.0
3,2025-10-30,Cheese Slices,ETS (Holt-Winters),13.514433924306452,0.7634115714686215,12.809776092299764,-9.500093902470981,1.0,728.0,661.4993426827032
3,2025-10-30,Cheese Slices,Croston,16.717359287341754,1.028560504726045,17.258881388942935,-9.644656511504564,1.0,728.0,660.4874044194681
3,2025-10-30,Cheese Slices,Croston (SBA),18.139370373977506,1.1058602535042157,18.555943826619234,-14.362423685929343,1.0,728.0,627.4630341984946
3,2025-10-30,Chicken Breast,Naive,18.537967681991013,1.0487810527534889,18.818681318681318,-13.0,1.0,728.0,637.0
3,2025-10-30,Chicken Breast,Seasonal Naive,19.27039269456534,1.0947130696624008,19.642857142857142,12.428571428571429,1.0,728.0,815.0
3,2025-10-30,Chicken Breast,ETS (Holt-Winters),8.385958061351191,0.5082683139166166,9.120053607822452,9.48485575213535,1.0,728.0,794.3939902649474
3,2025-10-30,Chicken Breast,Croston,21.992242196660676,1.23880048911998,22.22827306135074,11.821827886633386,1.0,728.0,810.7527952064337
3,2025-10-30,Chicken Breast,Croston (SBA),21.30725838866616,1.1944677378123971,21.432793474217267,6.030736492301713,1.0,728.0,770.2151554461119
3,2025-10-30,Coffee Beans,Naive,9.163352670675168,0.4250898123918926,9.206349206349207,1.0,1.0,315.0,322.0
3,2025-10-30,Coffee Beans,Seasonal Naive,17.25167816749454,0.8355213553909611,18.095238095238095,2.4285714285714284,1.0,315.0,332.0
3,2025-10-30,Coffee Beans,ETS (Holt-Winters),6.963281049966184,0.32895562133490763,7.124330518202974,1.1394471592945965,1.0,315.0,322.9761301150622
3,2025-10-30,Coffee Beans,Croston,9.622068661136652,0.4469257877965571,9.67926012770355,1.4965564674220602,1.0,315.0,325.4758952719544
3,2025-10-30,Coffee Beans,Croston (SBA),9.115495478015912,0.4225725676649292,9.151832176491759,-0.8282713559490418,1.0,315.0,309.20210050835675
3,2025-10-30,Cooking Oil,Naive,33.55556473346583,1.7057040837759174,37.55458515283843,12.285714285714286,1.0,229.0,315.0
3,2025-10-30,Cooking Oil,Seasonal Naive,22.243252891561642,1.051189726047949,23.144104803493452,1.0,1.0,229.0,236.0
3,2025-10-30,Cooking Oil,ETS (Holt-Winters),18.072462686770695,0.7868506320667076,17.324135731151795,-3.066210665581591,1.0,229.0,207.53652534092885
3,2025-10-30,Cooking Oil,Croston,18.61347706932652,0.8110352656405356,17.856610202883108,-0.6059230788880318,1.0,229.0,224.75853844778374
3,2025-10-30,Cooking Oil,Croston (SBA),20.723251799874102,0.9022612611187949,19.865138204854414,-2.211341210657916,1.0,229.0,213.52061152539457
3,2025-10-30,Eggs,Naive,25.8633994914273,1.2005386108849503,25.77777777777778,-12.285714285714286,1.0,450.0,364.0
3,2025-10-30,Eggs,Seasonal Naive,14.938425003268785,0.7348124256278574,15.777777777777777,2.4285714285714284,1.0,450.0,467.0
3,2025-10-30,Eggs,ETS (Holt-Winters),10.968520061251933,0.43577975783806616,9.356994981879849,5.913910017224326,1.0,450.0,491.3973701205703
3,2025-10-30,Eggs,Croston,27.47592451037478,1.2757992196941874,27.393761830031387,4.98621394942696,1.0,450.0,484.90349764598864
3,2025-10-30,Eggs,Croston (SBA),26.795073907841076,1.2399528298249036,26.62407373852982,1.5226175376698936,1.0,450.0,460.65832276368917
3,2025-10-30,Fries (Potatoes),Naive,29.265647532629952,1.8293249058153445,27.953110910730388,-21.428571428571427,1.0,1109.0,959.0
3,2025-10-30,Fries (Potatoes),Seasonal Naive,18.694638925883783,1.1330012319888585,17.312894499549145,6.0,1.0,1109.0,1151.0
3,2025-10-30,Fries (Potatoes),ETS (Holt-Winters),11.704095997356438,0.6221418566645719,9.506676624949405,5.030854257797129,1.0,1109.0,1144.21597980458
3,2025-10-30,Fries (Potatoes),Croston,28.53438770036925,1.7981787571873118,27.477180285025902,7.293357932365852,1.0,1109.0,1160.0535055265611
3,2025-10-30,Fries (Potatoes),Croston (SBA),27.872548712259444,1.7492821035067097,26.730011983128076,-0.9927385356810257,1.0,1109.0,1102.0508302502328
3,2025-10-30,Gluten-free Buns,Naive,104.24583626554072,0.7324586676122513,113.63636363636364,5.714285714285714,1.0,44.0,84.0
3,2025-10-30,Gluten-free Buns,Seasonal Naive,120.9647495361781,0.8935995744869465,138.63636363636365,1.5714285714285714,1.0,44.0,55.0
3,2025-10-30,Gluten-free Buns,ETS (Holt-Winters),100.48905780404378,0.6667298945527813,103.43895716548823,3.1632574746929873,1.0,44.0,66.14280232285091
3,2025-10-30,Gluten-free Buns,Croston,106.36400962693244,0.590973058075077,91.68575961512731,2.0560199449417285,1.0,44.0,58.392139614592104
3,2025-10-30,Gluten-free Buns,Croston (SBA),107.72589240527826,0.5848630825349151,90.73783527073456,1.638933233408927,1.0,44.0,55.47253263386249
3,2025-10-30,Lettuce,Naive,23.0227895061275,1.1456973898858076,23.943661971830984,-13.0,1.0,497.0,406.0
3,2025-10-30,Lettuce,Seasonal Naive,17.59218086759277,0.943515497553018,19.718309859154928,6.285714285714286,0.8571428571428571,497.0,541.0
3,2025-10-30,Lettuce,ETS (Holt-Winters),16.902544099273722,0.8513456798881452,17.79207438226956,1.9868911328995793,0.8571428571428571,497.0,510.908237930297
3,2025-10-30,Lettuce,Croston,28.074491316874973,1.3714251755470075,28.661094205887473,6.148546067753571,1.0,497.0,540.039822474275
3,2025-10-30,Lettuce,Croston (SBA),26.57932768698058,1.2929158340603275,27.020345827840213,2.2911187643658906,1.0,497.0,513.0378313505612
3,2025-10-30,Milk,Naive,22.291278240933103,1.2085906120736165,20.89041095890411,-17.428571428571427,1.0,584.0,462.0
3,2025-10-30,Milk,Seasonal Naive,9.706287510066772,0.5844823451831425,10.102739726027398,-1.2857142857142858,1.0,584.0,575.0
3,2025-10-30,Milk,ETS (Holt-Winters),5.328889902628486,0.29168067414614096,5.041681683451576,-0.3438920218173048,1.0,584.0,581.5927558472789
3,2025-10-30,Milk,Croston,12.352831257221698,0.7097914281382842,12.268699161476716,-1.07777453159545,1.0,584.0,576.4555782788318
3,2025-10-30,Milk,Croston (SBA),13.077418072499139,0.7505817560179836,12.973757354087814,-5.195314376444257,1.0,584.0,547.6327993648902
3,2025-10-30,Mushrooms,Naive,26.481421730781644,0.8857291744212016,24.742268041237114,3.4285714285714284,1.0,291.0,315.0
3,2025-10-30,Mushrooms,Seasonal Naive,52.502574624686325,1.2301794089183355,34.36426116838488,1.7142857142857142,1.0,291.0,303.0
3,2025-10-30,Mushrooms,ETS (Holt-Winters),18.324647854238112,0.5821310148711258,16.261451040574435,0.8708498467130674,1.0,291.0,297.09594892699147
3,2025-10-30,Mushrooms,Croston,27.000999601306226,0.8989951113323787,25.11284335517433,0.3501972650141291,1.0,291.0,293.45138085509893
3,2025-10-30,Mushrooms,Croston (SBA),28.632477086662337,0.953676490136556,26.640332084583612,-1.7458840268080087,1.0,291.0,278.7788118123439
3,2025-10-30,Onions,Naive,16.519306351716708,0.7958435847772602,16.74757281553398,2.142857142857143,1.0,412.0,427.0
3,2025-10-30,Onions,Seasonal Naive,15.80890211191662,0.9227171997417509,19.41747572815534,7.714285714285714,1.0,412.0,466.0
3,2025-10-30,Onions,ETS (Holt-Winters),12.650462736857438,0.6195612123724676,13.03792191878066,7.5921209017366404,1.0,412.0,465.1448463121565
3,2025-10-30,Onions,Croston,20.40954202556105,0.9999547671402226,21.04284760881535,8.041701192296888,1.0,412.0,468.2919083460782
3,2025-10-30,Onions,Croston (SBA),18.25733250174041,0.8842134283016115,18.607210082743507,4.696758989824898,1.0,412.0,444.87731292877424
3,2025-10-30,Salmon Fillet,Naive,56.985701499446925,1.3005787037037038,44.569288389513105,-4.142857142857143,1.0,267.0,238.0
3,2025-10-30,Salmon Fillet,Seasonal Naive,40.4649602565059,0.7650462962962963,26.217228464419474,6.0,1.0,267.0,309.0
3,2025-10-30,Salmon Fillet,ETS (Holt-Winters),44.12942333535588,0.7882748887293589,27.013244754770394,-2.418119306040493,1.0,267.0,250.07316485771656
3,2025-10-30,Salmon Fillet,Croston,55.34864987050564,1.2767635888156081,43.75317267083014,-1.9638281739736354,1.0,267.0,253.25320278218453
3,2025-10-30,Salmon Fillet,Croston (SBA),56.70407298020167,1.2965340403272092,44.43068257661449,-3.772779622417811,1.0,267.0,240.59054264307534
3,2025-10-30,Seasonal Berries,Naive,171.42857142857142,1.5237643230049494,100.0,-9.714285714285714,1.0,68.0,0.0
3,2025-10-30,Seasonal Berries,Seasonal Naive,146.583850931677,1.2996813343277511,85.29411764705883,-8.285714285714286,1.0,68.0,10.0
3,2025-10-30,Seasonal Berries,ETS (Holt-Winters),105.7221595997388,1.002156449525212,65.76846789199676,-5.358930263093348,1.0,68.0,30.487488158346565
3,2025-10-30,Seasonal Berries,Croston,92.18105827864049,0.9708539058952376,63.71417752980716,-4.779413858339487,1.0,68.0,34.54410299162358
3,2025-10-30,Seasonal Berries,Croston (SBA),95.88464491261817,0.9984994267507233,65.5284686533168,-5.026157451136799,1.0,68.0,32.81689784204241
3,2025-10-30,Soft Drinks,Naive,26.025244990706458,0.8781105769889204,26.287262872628723,6.571428571428571,1.0,738.0,784.0
3,2025-10-30,Soft Drinks,Seasonal Naive,17.07532634939968,0.6382143884300916,19.10569105691057,9.285714285714286,1.0,738.0,803.0
3,2025-10-30,Soft Drinks,ETS (Holt-Winters),21.73552653927881,0.7596255732985904,22.74027628564062,6.001737436461052,0.8571428571428571,738.0,780.0121620552272
3,2025-10-30,Soft Drinks,Croston,30.605900714028905,1.0573469479174051,31.65291239605147,19.770926399048538,1.0,738.0,876.3964847933398
3,2025-10-30,Soft Drinks,Croston (SBA),28.518045079073,0.9723425639410128,29.1082071556527,13.51095150766753,1.0,738.0,832.5766605536727
3,2025-10-30,Tomatoes,Naive,26.71809879855554,1.4843097431203156,27.209705372616984,-6.428571428571429,1.0,577.0,532.0
3,2025-10-30,Tomatoes,Seasonal Naive,12.977661703646431,0.7090651639109788,12.99826689774697,-5.0,1.0,577.0,542.0
3,2025-10-30,Tomatoes,ETS (Holt-Winters),11.55373859157888,0.6974787784761031,12.78587043839758,-5.128599099919943,1.0,577.0,541.0998063005604
3,2025-10-30,Tomatoes,Croston,27.516727934103468,1.5243221575785253,27.943195140302674,-2.1963354690250276,1.0,577.0,561.6256517168248
3,2025-10-30,Tomatoes,Croston (SBA),26.76178667850721,1.4863955685507917,27.247941795765872,-6.207947267002352,1.0,577.0,533.5443691309835
3,2025-10-30,Truffle Oil,Naive,158.4415584415584,0.7424078793900385,185.71428571428572,2.0,1.0,14.0,28.0
3,2025-10-30,Truffle Oil,Seasonal Naive,176.19047619047618,1.170720117499676,292.85714285714283,3.2857142857142856,1.0,14.0,37.0
3,2025-10-30,Truffle Oil,ETS (Holt-Winters),156.46037598760734,0.7763215932396863,194.19784484445103,2.4120997050547603,1.0,14.0,30.884697935383322
3,2025-10-30,Truffle Oil,Croston,151.96531089984816,0.8345194106006109,208.75610369562935,3.0752848391293703,1.0,14.0,35.526993873905596
3,2025-10-30,Truffle Oil,Croston (SBA),153.3874749139322,0.8127813445156968,203.31829851084794,2.8215205971729023,1.0,14.0,33.750644180210315
3,2025-10-30,Vegan Cheese,Naive,129.0842490842491,0.6554694762937713,88.88888888888889,-1.1428571428571428,1.0,36.0,28.0
3,2025-10-30,Vegan Cheese,Seasonal Naive,117.53838936104945,1.3314223737217232,180.55555555555557,7.571428571428571,0.8571428571428571,36.0,89.0
3,2025-10-30,Vegan Cheese,ETS (Holt-Winters),93.71289054648769,0.5557902831735824,75.37129113301187,2.864273121776417,1.0,36.0,56.04991185243492
3,2025-10-30,Vegan Cheese,Croston,91.91765916819989,0.5895267765303945,79.94633164664579,3.117369321407018,1.0,36.0,57.821585249849136
3,2025-10-30,Vegan Cheese,Croston (SBA),92.99969371685283,0.5766653483658296,78.20218016374736,2.7043579981938097,1.0,36.0,54.93050598735667
4,2025-11-06,Bacon,Gradient Boosting,14.172232846308782,0.6555253452328591,14.006366181429225,-6.128609668170491,1.0,454.0,411.0997323228066
4,2025-11-06,Burger Buns,Gradient Boosting,8.136848928406454,0.549800302156153,8.092896056979708,-5.608609707553171,1.0,1047.0,1007.7397320471279
4,2025-11-06,Butter,Gradient Boosting,15.36237740409521,0.6644716715835167,15.127118733107103,-5.146429844294635,1.0,309.0,272.9749910899376
4,2025-11-06,Cheese Slices,Gradient Boosting,6.077828300016552,0.40829502673045764,7.123739571742181,-3.967048297635862,0.8571428571428571,697.0,669.230661916549
4,2025-11-06,Chicken Breast,Gradient Boosting,5.77281509907933,0.3139144856613957,5.458333598344588,-1.842916373294035,1.0,752.0,739.0995853869417
4,2025-11-06,Coffee Beans,Gradient Boosting,14.5743025258443,0.7084240758801115,15.029910498635395,-0.3600217799613767,0.8571428571428571,321.0,318.4798475402704
4,2025-11-06,Cooking Oil,Gradient Boosting,19.085492515887935,0.8621147058315056,18.19679136942229,-4.106759615962885,1.0,239.0,210.25268268825977
4,2025-11-06,Eggs,Gradient Boosting,16.131416307307752,0.8088491319051297,14.959018922349257,-4.79639700631849,1.0,521.0,487.4252209557706
4,2025-11-06,Fries (Potatoes),Gradient Boosting,9.325537210760045,0.5429560638997788,7.922471500449374,-6.6746356817409,1.0,1163.0,1116.2775502278137
4,2025-11-06,Gluten-free Buns,Gradient Boosting,78.68549728542406,0.5280149695749371,59.02266086475119,1.0617707654660344,1.0,61.0,68.43239535826224
4,2025-11-06,Lettuce,Gradient Boosting,8.277903338995806,0.3942917709739076,7.916752563404922,2.9283579199556695,1.0,517.0,537.4985054396897
4,2025-11-06,Milk,Gradient Boosting,13.441922323038016,0.7435754609634783,12.602474407686746,-6.487013748549098,1.0,593.0,547.5909037601563
4,2025-11-06,Mushrooms,Gradient Boosting,12.698975299360885,0.426471069512553,10.659818364363582,-3.920929550259125,1.0,326.0,298.55349314818613
4,2025-11-06,Onions,Gradient Boosting,10.607103833727178,0.5263041235713793,9.933301151602727,0.1552352391168585,1.0,459.0,460.086646673818
4,2025-11-06,Salmon Fillet,Gradient Boosting,11.773827966748126,0.3710745581094713,11.842267811196383,-2.3170171529876966,1.0,286.0,269.7808799290861
4,2025-11-06,Seasonal Berries,Gradient Boosting,83.55750132825085,0.40144104871412956,49.919715239301944,0.014621256812023007,1.0,36.0,36.102348797684165
4,2025-11-06,Soft Drinks,Gradient Boosting,12.917362389730199,0.527363756835673,13.174595229586938,-14.251137627834638,0.8571428571428571,881.0,781.2420366051574
4,2025-11-06,Tomatoes,Gradient Boosting,9.545738966973556,0.5332197397339674,9.744946420832616,-3.172297196468046,1.0,577.0,554.7939196247236
4,2025-11-06,Truffle Oil,Gradient Boosting,88.95930049446424,0.8171472068673717,56.21305019415206,-3.340928237513153,1.0,51.0,27.613502337407933
4,2025-11-06,Vegan Cheese,Gradient Boosting,77.39404694278997,0.5903962988526601,70.54446794199394,0.8140909481404454,1.0,41.0,46.698636636983125
4,2025-11-06,Bacon,Naive,23.221299160768577,1.0618065093597122,22.687224669603523,-13.857142857142858,1.0,454.0,357.0
4,2025-11-06,Bacon,Seasonal Naive,11.940968972774689,0.5360576552107286,11.45374449339207,-3.7142857142857144,1.0,454.0,428.0
4,2025-11-06,Bacon,ETS (Holt-Winters),13.20891901943436,0.6046294450354144,12.918892416329179,-5.768781363797254,1.0,454.0,413.6185304534193
4,2025-11-06,Bacon,Croston,19.190784793074233,0.896830514428808,19.162243960692823,-5.853730438688269,1.0,454.0,413.023886929182
4,2025-11-06,Bacon,Croston (SBA),19.873876633330838,0.9272432364581046,19.812061278076683,-8.803901059611004,1.0,454.0,392.37269258272306
4,2025-11-06,Burger Buns,Naive,29.845391238886375,1.9011743678908974,27.9847182425979,-39.57142857142857,1.0,1047.0,770.0
4,2025-11-06,Burger Buns,Seasonal Naive,21.16680890412663,1.5313213338643408,22.540592168099334,-5.428571428571429,1.0,1047.0,1009.0
4,2025-11-06,Burger Buns,ETS (Holt-Winters),11.573355249138185,0.7273394128859059,10.706218682576269,-8.872529386456971,1.0,1047.0,984.8922942948012
4,2025-11-06,Burger Buns,Croston,19.927973539374964,1.3322759802821182,19.61070407809936,-7.895500269128847,1.0,1047.0,991.7314981160982
4,2025-11-06,Burger Buns,Croston (SBA),20.637965550016606,1.3782402539059204,20.287284442484744,-14.979296684243836,1.0,1047.0,942.144923210293
4,2025-11-06,Butter,Naive,12.809433394720951,0.5686195228873614,12.944983818770226,-1.1428571428571428,1.0,309.0,301.0
4,2025-11-06,Butter,Seasonal Naive,22.960766494572955,0.8671447724032261,19.741100323624593,-4.428571428571429,1.0,309.0,278.0
4,2025-11-06,Butter,ETS (Holt-Winters),15.957954077860206,0.6790665829731808,15.459381140870073,-5.543939940486134,1.0,309.0,270.19242041659703
4,2025-11-06,Butter,Croston,16.075890824957813,0.7042370121285488,16.03240191313133,-4.32289778004908,1.0,309.0,278.7397155396564
4,2025-11-06,Butter,Croston (SBA),19.102354455247745,0.8224398063844144,18.723363439049095,-6.313895748189485,1.0,309.0,264.8027297626736
4,2025-11-06,Cheese Slices,Naive,21.68223411999207,1.2745737674647626,22.23816355810617,-7.571428571428571,1.0,697.0,644.0
4,2025-11-06,Cheese Slices,Seasonal Naive,6.2501711650823575,0.32069920600726287,5.5954088952654235,4.428571428571429,1.0,697.0,728.0
4,2025-11-06,Cheese Slices,ETS (Holt-Winters),6.990928775035575,0.4463182146987948,7.787150269988702,-3.8223175059975927,1.0,697.0,670.2437774580169
4,2025-11-06,Cheese Slices,Croston,22.607442753178784,1.3234949741249502,23.09171776025574,-1.6221557824460595,1.0,697.0,685.6449095228776
4,2025-11-06,Cheese Slices,Croston (SBA),21.853216636737535,1.283222853596212,22.38906874455285,-6.519619421895188,1.0,697.0,651.3626640467337
4,2025-11-06,Chicken Breast,Naive,24.761765170670856,1.3765942344240147,23.93617021276596,-25.428571428571427,1.0,752.0,574.0
4,2025-11-06,Chicken Breast,Seasonal Naive,7.646681111459788,0.42827376182080457,7.446808510638298,-3.4285714285714284,1.0,752.0,728.0
4,2025-11-06,Chicken Breast,ETS (Holt-Winters),6.877417740618652,0.410475994514453,7.137341583493799,2.2760004650125683,1.0,752.0,767.9320032550881
4,2025-11-06,Chicken Breast,Croston,19.400004257965676,1.1038094232040485,19.192997889695512,0.9027727019388172,1.0,752.0,758.3194089135718
4,2025-11-06,Chicken Breast,Croston (SBA),19.782973241008627,1.1248703891967369,19.559205196278626,-4.513794504586697,1.0,752.0,720.4034384678931
4,2025-11-06,Coffee Beans,Naive,8.458797001038993,0.4258237531048733,9.034267912772584,-3.857142857142857,1.0,321.0,294.0
4,2025-11-06,Coffee Beans,Seasonal Naive,13.751206334508808,0.6754445738904886,14.330218068535824,-0.8571428571428571,1.0,321.0,315.0
4,2025-11-06,Coffee Beans,ETS (Holt-Winters),14.244928584630953,0.700891152592008,14.870092154414639,0.29224648678721465,0.8571428571428571,321.0,323.0457254075105
4,2025-11-06,Coffee Beans,Croston,9.168703730711293,0.4574311563484924,9.704849924339157,-0.47295343809995977,1.0,321.0,317.6893259333003
4,2025-11-06,Coffee Beans,Croston (SBA),8.174455653109984,0.41282849241256064,8.758560731492446,-2.7421629090521082,0.8571428571428571,321.0,301.8048596366353
4,2025-11-06,Cooking Oil,Naive,29.983377081238118,1.2686806338655112,26.778242677824267,-9.142857142857142,1.0,239.0,175.0
4,2025-11-06,Cooking Oil,Seasonal Naive,24.7863719698702,1.1100955546323226,23.430962343096233,-1.4285714285714286,1.0,239.0,229.0
4,2025-11-06,Cooking Oil,ETS (Holt-Winters),17.183989917205558,0.7678650710495825,16.207449430153602,-4.053914711550738,1.0,239.0,210.62259701914485
4,2025-11-06,Cooking Oil,Croston,10.953578521009057,0.5222610429098641,11.023446385874653,-1.9248694302706153,1.0,239.0,225.5259139881057
4,2025-11-06,Cooking Oil,Croston (SBA),13.128589462545994,0.618060270424885,13.045495823903098,-3.5357688158999427,1.0,239.0,214.24961828870042
4,2025-11-06,Eggs,Naive,32.550094038422074,1.619016546259613,29.942418426103647,-17.428571428571427,0.8571428571428571,521.0,399.0
4,2025-11-06,Eggs,Seasonal Naive,22.75071894592416,1.1312359201429347,20.92130518234165,-10.142857142857142,0.8571428571428571,521.0,450.0
4,2025-11-06,Eggs,ETS (Holt-Winters),19.815706426770042,1.0017492405507944,18.52655242338314,-7.414549817322502,0.8571428571428571,521.0,469.0981512787425
4,2025-11-06,Eggs,Croston,24.162389831628847,1.2400415442195518,22.93357833096516,-8.58988579668093,1.0,521.0,460.87079942323345
4,2025-11-06,Eggs,Croston (SBA),26.323342591187544,1.3425356994330286,24.829125901940902,-11.881820078275455,0.8571428571428571,521.0,437.82725945207176
4,2025-11-06,Fries (Potatoes),Naive,18.43017007612105,1.261066709010392,18.400687876182285,-13.142857142857142,1.0,1163.0,1071.0
4,2025-11-06,Fries (Potatoes),Seasonal Naive,21.807589907467715,1.2846380493657263,18.74462596732588,-7.714285714285714,1.0,1163.0,1109.0
4,2025-11-06,Fries (Potatoes),ETS (Holt-Winters),11.18604269938284,0.6962782416915945,10.15965175260087,-8.415867330489037,1.0,1163.0,1104.0889286865768
4,2025-11-06,Fries (Potatoes),Croston,19.040970135599775,1.2993848154055054,18.959801451019366,-6.640366267501922,1.0,1163.0,1116.5174361274865
4,2025-11-06,Fries (Potatoes),Croston (SBA),18.285973563512744,1.2523887216561727,18.27406417296539,-14.615490811269698,1.0,1163.0,1060.691564321112
4,2025-11-06,Gluten-free Buns,Naive,75.6844316674038,0.5279589014028848,59.01639344262295,0.2857142857142857,1.0,61.0,63.0
4,2025-11-06,Gluten-free Buns,Seasonal Naive,41.30270465674192,0.48396232628597774,54.09836065573771,-2.4285714285714284,1.0,61.0,44.0
4,2025-11-06,Gluten-free Buns,ETS (Holt-Winters),79.74379243374507,0.5520243371826599,61.70648015689844,0.08602743873912441,1.0,61.0,61.60219207117387
4,2025-11-06,Gluten-free Buns,Croston,83.08688116360014,0.5567315352679617,62.232660989301046,-1.0349267821102586,1.0,61.0,53.755512525228184
4,2025-11-06,Gluten-free Buns,Croston (SBA),86.51206988094035,0.573624809873419,64.12102793983598,-1.4188947287190317,1.0,61.0,51.06773689896678
4,2025-11-06,Lettuce,Naive,26.928972106382915,1.4064780363992964,28.239845261121854,1.1428571428571428,1.0,517.0,525.0
4,2025-11-06,Lettuce,Seasonal Naive,19.985465386451555,1.078942055320008,21.663442940038685,-2.857142857142857,1.0,517.0,497.0
4,2025-11-06,Lettuce,ETS (Holt-Winters),12.936764945682308,0.7251038092326598,14.55893290975431,-5.724597882966998,1.0,517.0,476.927814819231
4,2025-11-06,Lettuce,Croston,26.21799496671705,1.3708571177110875,27.524633785520514,-0.08969063342916732,1.0,517.0,516.3721655659958
4,2025-11-06,Lettuce,Croston (SBA),23.99558513997268,1.2642622875530865,25.38437888541277,-3.778063244614852,1.0,517.0,490.55355728769604
4,2025-11-06,Milk,Naive,22.7842938581274,1.233775712349375,20.9106239460371,-17.714285714285715,1.0,593.0,469.0
4,2025-11-06,Milk,Seasonal Naive,11.356181037283603,0.6467372685702371,10.961214165261383,-1.2857142857142858,1.0,593.0,584.0
4,2025-11-06,Milk,ETS (Holt-Winters),11.415457413366882,0.6366109947275751,10.78958920767871,-3.363536606078154,1.0,593.0,569.4552437574529
4,2025-11-06,Milk,Croston,7.874443694060592,0.4678163999651448,7.9287772627914315,-2.6966365459325266,1.0,593.0,574.1235441784722
4,2025-11-06,Milk,Croston (SBA),10.078380519429157,0.5911792184460927,10.019589620627716,-6.7975190043501845,1.0,593.0,545.4173669695488
4,2025-11-06,Mushrooms,Naive,20.691826519989416,0.8222369194591417,20.552147239263803,-5.571428571428571,1.0,326.0,287.0
4,2025-11-06,Mushrooms,Seasonal Naive,26.272266143600554,0.895870076425632,22.392638036809817,-5.0,1.0,326.0,291.0
4,2025-11-06,Mushrooms,ETS (Holt-Winters),15.53089897528331,0.5876614032733926,14.68883651545558,-5.136975590665932,1.0,326.0,290.0411708653385
4,2025-11-06,Mushrooms,Croston,20.832452841653442,0.8272994252425026,20.678686636604045,-5.7089347165383035,1.0,326.0,286.0374569842319
